ano,sigla_uf,id_municipio,produto,area_destinada_colheita,area_colhida,quantidade_produzida,rendimento_medio_producao,valor_producao
2017,MG,3171105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3115409,Café (em grão) Arábica,10,10,10,1000,200
2022,MG,3146503,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3137700,Café (em grão) Arábica,7750,7750,13020,1680,91140
2016,MG,3119955,Café (em grão) Arábica,330,330,495,1500,3911
2016,MG,3150109,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3108701,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3171071,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3161056,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3128907,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3102209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3127305,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3154507,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3122009,Café (em grão) Arábica,9600,9600,9792,1020,135864
2023,MG,3118908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3115607,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3120409,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3136652,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3165008,Café (em grão) Arábica,353,353,953,2700,7892
2020,MG,3151206,Café (em grão) Arábica,890,890,3204,3600,25757
2020,MG,3154705,Café (em grão) Arábica,150,150,288,1920,2333
2011,MG,3139003,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3121803,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3115201,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3156601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3116308,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3165602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3115300,Café (em grão) Arábica,4,4,5,1250,53
2021,MG,3101508,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3113503,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3153509,Café (em grão) Arábica,5000,5000,4500,900,60750
2021,MG,3136207,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3142304,Café (em grão) Arábica,5,5,9,1800,122
2019,MG,3134806,Café (em grão) Arábica,3000,3000,5040,1680,32760
2019,MG,3156809,Café (em grão) Arábica,5,5,6,1200,37
2014,MG,3110103,Café (em grão) Arábica,2600,2600,3120,1200,14351
2014,MG,3145356,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3112653,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3135209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3165537,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3167905,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3112703,Café (em grão) Arábica,14,14,42,3000,315
2020,MG,3133808,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3109204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3154507,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3138658,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3103702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3132909,Café (em grão) Arábica,8100,8100,17010,2100,122472
2018,MG,3124401,Café (em grão) Arábica,520,520,936,1800,6848
2018,MG,3159357,Café (em grão) Arábica,1750,1750,2625,1500,18375
2018,MG,3104403,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3144003,Café (em grão) Arábica,7500,7500,11250,1500,72158
2021,MG,3105202,Café (em grão) Arábica,50,50,48,960,636
2021,MG,3145851,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3114808,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3166501,Café (em grão) Arábica,3,3,5,1667,31
2019,MG,3108503,Café (em grão) Arábica,25,25,18,720,108
2019,MG,3136520,Café (em grão) Arábica,170,170,163,959,1043
2014,MG,3164605,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3139805,Café (em grão) Arábica,80,80,125,1563,1729
2023,MG,3111903,Café (em grão) Arábica,560,560,739,1320,10214
2013,MG,3110509,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3122702,Café (em grão) Arábica,15,15,12,800,50
2013,MG,3152600,Café (em grão) Arábica,110,110,132,1200,585
2013,MG,3115201,Café (em grão) Arábica,227,227,332,1463,1560
2013,MG,3137304,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3104106,Café (em grão) Arábica,1300,1300,1560,1200,7020
2020,MG,3114402,Café (em grão) Arábica,9790,9790,27263,2785,222283
2020,MG,3143450,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3101607,Café (em grão) Arábica,8670,8670,14566,1680,107919
2018,MG,3170057,Café (em grão) Arábica,3200,3200,4800,1500,33600
2018,MG,3104700,Café (em grão) Arábica,100,100,90,900,585
2018,MG,3103751,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3131208,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3129657,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3152105,Café (em grão) Arábica,6,6,9,1500,54
2018,MG,3104304,Café (em grão) Arábica,3090,3090,4650,1505,33425
2015,MG,3172004,Café (em grão) Arábica,6,6,5,833,38
2019,MG,3100609,Café (em grão) Arábica,2100,2100,2294,1092,14108
2019,MG,3170800,Café (em grão) Arábica,493,493,1775,3600,11538
2019,MG,3127057,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3141603,Café (em grão) Arábica,22,22,15,682,95
2019,MG,3135001,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3109451,Café (em grão) Arábica,241,241,578,2398,4046
2023,MG,3150109,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3169802,Café (em grão) Arábica,1590,1590,2003,1260,27487
2023,MG,3117876,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3171808,Café (em grão) Arábica,89,89,118,1326,1661
2020,MG,3115805,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3160207,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3110202,Café (em grão) Arábica,850,850,1122,1320,6732
2011,MG,3153509,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3115607,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3167509,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3132503,Café (em grão) Arábica,500,500,816,1632,11424
2021,MG,3154002,Café (em grão) Arábica,5030,5030,6640,1320,91632
2019,MG,3158508,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3125002,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3169356,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3136405,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3170529,Café (em grão) Arábica,1124,1124,2698,2400,16997
2014,MG,3106200,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3130200,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3117306,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3104007,Café (em grão) Arábica,3402,3402,6076,1786,48206
2020,MG,3101706,Café (em grão) Arábica,50,50,39,780,293
2015,MG,3109709,Café (em grão) Arábica,1360,1360,1387,1020,9709
2011,MG,3167103,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3128808,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3122454,Café (em grão) Arábica,950,950,1140,1200,7592
2018,MG,3166709,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3158607,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3103306,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3128303,Café (em grão) Arábica,3234,3234,4075,1260,27506
2019,MG,3152105,Café (em grão) Arábica,6,6,7,1167,44
2023,MG,3130556,Café (em grão) Arábica,3400,3400,4692,1380,65500
2023,MG,3130507,Café (em grão) Arábica,6180,6180,9641,1560,145700
2023,MG,3140852,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3101631,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3111200,Café (em grão) Arábica,2500,2500,3750,1500,52293
2023,MG,3121308,Café (em grão) Arábica,1,1,1,1000,14
2013,MG,3165602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3168051,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3141306,Café (em grão) Arábica,3520,3520,6970,1980,55876
2011,MG,3108552,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3150539,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3135605,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3140902,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3151107,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3163805,Café (em grão) Arábica,1510,1510,2174,1440,14492
2018,MG,3111804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3169208,Café (em grão) Arábica,1225,1225,1041,850,14244
2021,MG,3137700,Café (em grão) Arábica,7015,7015,8839,1260,114760
2021,MG,3169356,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3154150,Café (em grão) Arábica,3200,3200,2880,900,39882
2023,MG,3157302,Café (em grão) Arábica,15,15,12,800,165
2023,MG,3152907,Café (em grão) Arábica,176,176,317,1801,4385
2013,MG,3127800,Café (em grão) Arábica,120,120,144,1200,605
2013,MG,3110400,Café (em grão) Arábica,1355,1355,1789,1320,8913
2013,MG,3130804,Café (em grão) Arábica,520,520,874,1681,4162
2013,MG,3109501,Café (em grão) Arábica,7700,7700,15708,2040,71471
2020,MG,3162708,Café (em grão) Arábica,245,245,771,3147,6013
2020,MG,3137809,Café (em grão) Arábica,4122,4122,7420,1800,64369
2015,MG,3116902,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3116209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3118809,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3100302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3153004,Café (em grão) Arábica,1950,1950,3510,1800,25962
2018,MG,3159001,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3147808,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3106002,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3127008,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3126604,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3113701,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3112703,Café (em grão) Arábica,15,15,8,533,48
2019,MG,3164506,Café (em grão) Arábica,54,54,50,926,307
2019,MG,3145505,Café (em grão) Arábica,750,750,1125,1500,7125
2019,MG,3109501,Café (em grão) Arábica,8244,8244,16818,2040,117726
2014,MG,3131604,Café (em grão) Arábica,900,900,2160,2400,15120
2014,MG,3170651,Café (em grão) Arábica,108,108,76,704,532
2023,MG,3161056,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3149002,Café (em grão) Arábica,1300,1300,1560,1200,21573
2023,MG,3119906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3132909,Café (em grão) Arábica,8885,8885,15460,1740,214379
2023,MG,3162948,Café (em grão) Arábica,3650,3650,8181,2241,112993
2013,MG,3148756,Café (em grão) Arábica,4100,4100,4182,1020,19208
2013,MG,3166501,Café (em grão) Arábica,18,18,9,500,36
2020,MG,3134400,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3140555,Café (em grão) Arábica,513,513,677,1320,5247
2015,MG,3132800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3124807,Café (em grão) Arábica,1951,1951,2458,1260,18435
2018,MG,3121704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3171808,Café (em grão) Arábica,170,170,224,1318,1456
2021,MG,3150406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3142205,Café (em grão) Arábica,410,410,418,1020,5539
2021,MG,3149804,Café (em grão) Arábica,7030,7030,8867,1261,119994
2021,MG,3141702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3170651,Café (em grão) Arábica,90,90,189,2100,1257
2019,MG,3146602,Café (em grão) Arábica,3,3,4,1333,25
2019,MG,3162450,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3115474,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3152006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3164100,Café (em grão) Arábica,25,25,17,680,111
2014,MG,3148400,Café (em grão) Arábica,40,40,24,600,156
2017,MG,3122009,Café (em grão) Arábica,8080,8080,9630,1192,65580
2017,MG,3166956,Café (em grão) Arábica,5,5,7,1400,47
2017,MG,3130408,Café (em grão) Arábica,100,100,125,1250,813
2017,MG,3158508,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3161601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3125903,Café (em grão) Arábica,39,39,48,1231,960
2016,MG,3102506,Café (em grão) Arábica,225,225,270,1200,1890
2016,MG,3102001,Café (em grão) Arábica,3910,3910,7507,1920,52549
2016,MG,3125309,Café (em grão) Arábica,655,655,904,1380,6328
2010,MG,3160306,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3157203,Café (em grão) Arábica,54,54,65,1204,372
2012,MG,3154507,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3104007,Café (em grão) Arábica,2200,2200,3696,1680,22958
2012,MG,3139300,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3113503,Café (em grão) Arábica,564,564,474,840,2702
2012,MG,3102001,Café (em grão) Arábica,3530,3530,5613,1590,35376
2023,MG,3148004,Café (em grão) Arábica,9175,9175,16354,1782,230742
2023,MG,3164506,Café (em grão) Arábica,125,125,150,1200,2130
2023,MG,3106507,Café (em grão) Arábica,179,179,322,1799,4468
2023,MG,3133006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3125606,Café (em grão) Arábica,9,9,16,1778,222
2013,MG,3103603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3130606,Café (em grão) Arábica,1050,1050,1470,1400,7065
2013,MG,3145000,Café (em grão) Arábica,298,298,447,1500,2056
2013,MG,3169208,Café (em grão) Arábica,1150,1150,1380,1200,6084
2020,MG,3164902,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3123007,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3143104,Café (em grão) Arábica,11870,11870,15668,1320,104506
2015,MG,3140704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3154200,Café (em grão) Arábica,28,28,47,1679,331
2021,MG,3157500,Café (em grão) Arábica,2,2,2,1000,22
2021,MG,3125101,Café (em grão) Arábica,3,3,5,1667,70
2021,MG,3130804,Café (em grão) Arábica,528,528,697,1320,10107
2021,MG,3168309,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3153707,Café (em grão) Arábica,140,140,344,2457,4730
2019,MG,3143153,Café (em grão) Arábica,100,100,120,1200,750
2019,MG,3151800,Café (em grão) Arábica,3000,3000,3240,1080,20736
2019,MG,3120904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3115508,Café (em grão) Arábica,98,98,88,898,616
2014,MG,3113305,Café (em grão) Arábica,3900,3900,3510,900,19305
2017,MG,3142254,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3162948,Café (em grão) Arábica,2400,2400,4590,1913,32445
2022,MG,3170057,Café (em grão) Arábica,2750,2750,3300,1200,67881
2022,MG,3111606,Café (em grão) Arábica,16270,16270,24987,1536,512437
2022,MG,3170479,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3153004,Café (em grão) Arábica,3580,3580,6158,1720,126239
2016,MG,3162500,Café (em grão) Arábica,48,48,72,1500,609
2016,MG,3105707,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3113206,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3108107,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3164431,Café (em grão) Arábica,1250,1250,1275,1020,8288
2012,MG,3142601,Café (em grão) Arábica,4080,4080,4896,1200,31024
2017,MG,3170404,Café (em grão) Arábica,4320,4320,11232,2600,85812
2022,MG,3156502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3131604,Café (em grão) Arábica,1125,1125,2685,2387,55355
2022,MG,3156205,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3143302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3171105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3116506,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3132800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3119302,Café (em grão) Arábica,8966,8966,18773,2094,140798
2010,MG,3112208,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3111150,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3106408,Café (em grão) Arábica,70,70,30,429,174
2012,MG,3116803,Café (em grão) Arábica,35,35,32,914,192
2012,MG,3169406,Café (em grão) Arábica,22200,22200,30636,1380,193209
2014,MG,3144656,Café (em grão) Arábica,615,615,1845,3000,8303
2017,MG,3154200,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3170529,Café (em grão) Arábica,1124,1124,2023,1800,15678
2017,MG,3121506,Café (em grão) Arábica,2,2,2,1000,13
2017,MG,3169208,Café (em grão) Arábica,1130,1130,1121,992,7847
2017,MG,3159605,Café (em grão) Arábica,3360,3360,6000,1786,44880
2017,MG,3136801,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3144656,Café (em grão) Arábica,880,880,2060,2341,14708
2022,MG,3136520,Café (em grão) Arábica,192,192,288,1500,5832
2016,MG,3147402,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3149309,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3160108,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3166105,Café (em grão) Arábica,3,3,3,1000,17
2012,MG,3145059,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3161056,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3145455,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3164209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3103405,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3125804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3138682,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3111408,Café (em grão) Arábica,3,3,4,1333,26
2014,MG,3167707,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3164472,Café (em grão) Arábica,2830,2830,5050,1784,33835
2022,MG,3100708,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3132305,Café (em grão) Arábica,430,430,413,960,8491
2022,MG,3168101,Café (em grão) Arábica,425,425,765,1800,15606
2022,MG,3134905,Café (em grão) Arábica,3770,3770,4863,1290,100056
2016,MG,3111150,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3165537,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3161809,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3140308,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3140209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3151404,Café (em grão) Arábica,10,10,8,800,51
2017,MG,3146750,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3135704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3129301,Café (em grão) Arábica,150,150,192,1280,1356
2016,MG,3145356,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3117876,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3104304,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3131406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3101409,Café (em grão) Arábica,1500,1500,1800,1200,10858
2012,MG,3145604,Café (em grão) Arábica,5000,5000,6000,1200,36588
2012,MG,3161106,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3164407,Café (em grão) Arábica,1350,1350,2025,1500,27796
2014,MG,3130804,Café (em grão) Arábica,570,570,752,1319,5472
2017,MG,3126000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3170651,Café (em grão) Arábica,30,30,47,1567,376
2016,MG,3144706,Café (em grão) Arábica,50,50,60,1200,432
2016,MG,3114550,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3126901,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3146008,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3135407,Café (em grão) Arábica,25,25,10,400,58
2012,MG,3126406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3123700,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3107000,Café (em grão) Arábica,256,256,614,2398,12694
2022,MG,3142007,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3109105,Café (em grão) Arábica,2000,2000,4200,2100,34079
2016,MG,3117207,Café (em grão) Arábica,1900,1900,2736,1440,20794
2010,MG,3156205,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3119609,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3146602,Café (em grão) Arábica,2,2,2,1000,28
2013,MG,3132107,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3158706,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3167202,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3145505,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3130903,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3108206,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3158003,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3131604,Café (em grão) Arábica,1065,1065,2633,2472,37125
2019,MG,3103702,Café (em grão) Arábica,4780,4780,4302,900,29039
2014,MG,3106507,Café (em grão) Arábica,60,60,54,900,324
2014,MG,3116209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3123106,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3167806,Café (em grão) Arábica,360,360,576,1600,3629
2017,MG,3134806,Café (em grão) Arábica,2730,2730,4720,1729,35542
2010,MG,3110707,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3117702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3162906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3149952,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3100708,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3165537,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3128303,Café (em grão) Arábica,3593,3593,5454,1518,24543
2013,MG,3114600,Café (em grão) Arábica,10,10,19,1900,90
2020,MG,3111507,Café (em grão) Arábica,9435,9435,19814,2100,163466
2020,MG,3147956,Café (em grão) Arábica,20,20,72,3600,612
2020,MG,3101102,Café (em grão) Arábica,380,380,784,2063,6096
2020,MG,3146701,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3134806,Café (em grão) Arábica,1800,1800,2700,1500,20250
2011,MG,3101904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3171006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3156700,Café (em grão) Arábica,8,8,10,1250,138
2019,MG,3171105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3107000,Café (em grão) Arábica,6,6,9,1500,57
2019,MG,3130309,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3141207,Café (em grão) Arábica,200,200,306,1530,2448
2012,MG,3160900,Café (em grão) Arábica,6,6,4,667,23
2023,MG,3128402,Café (em grão) Arábica,58,58,56,966,775
2023,MG,3126307,Café (em grão) Arábica,1170,1170,1755,1500,25140
2023,MG,3103751,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3121258,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3135506,Café (em grão) Arábica,3000,3000,5580,1860,23665
2020,MG,3138005,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3104452,Café (em grão) Arábica,400,400,480,1200,3600
2015,MG,3136405,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3122801,Café (em grão) Arábica,250,250,330,1320,1714
2011,MG,3115409,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3106705,Café (em grão) Arábica,NA,NA,NA,NA,NA
